id,building_id,priority,status,floor,name,seats,video_conference_holder
1059,40,4,AVAILABLE,1,Castor,4,False
1060,40,4,AVAILABLE,1,Sandviken,4,True
1061,40,3,AVAILABLE,1,Vienna,8,False
1062,40,5,AVAILABLE,1,Acrisius,2,True
1063,40,3,AVAILABLE,1,Pozo Almonte,8,True
1064,40,4,AVAILABLE,1,Semele,4,True
1065,40,4,AVAILABLE,1,Aethra,4,True
1066,40,2,AVAILABLE,1,Tyndareus,16,True
1067,40,2,AVAILABLE,2,Echion,16,True
1068,40,1,AVAILABLE,2,Adonis,32,True
1069,40,4,AVAILABLE,2,CRS-16,4,True
1070,40,4,AVAILABLE,2,Starlink 1,4,True
1071,40,5,AVAILABLE,2,Endeïs,2,True
1072,40,5,AVAILABLE,2,Intelsat 35e,2,True
1073,40,2,AVAILABLE,2,Makiivka,16,True
1074,40,2,AVAILABLE,2,CRS-19,16,False
1075,40,4,AVAILABLE,2,CRS-1,4,True
1076,40,3,AVAILABLE,2,CRS-2,8,True
1077,40,3,AVAILABLE,2,Ludvika,8,True
1078,40,2,AVAILABLE,2,Dublin,16,True
1079,40,3,AVAILABLE,2,ANASIS-II,8,True
1080,40,4,AVAILABLE,2,Biloxi,4,False
1081,40,2,AVAILABLE,2,SES-12,16,True
1082,40,5,AVAILABLE,2,Nusantara Satu (PSN-6) / S5 / Beresheet,2,True
1083,40,3,AVAILABLE,3,Sijsele,8,True
1084,40,2,AVAILABLE,3,CRS-17,16,True
1085,40,3,AVAILABLE,3,Anhui,8,False
1086,40,5,AVAILABLE,3,Pervomaisk,2,True
1087,40,5,AVAILABLE,3,Ross-on-Wye,2,False
1088,40,2,AVAILABLE,3,Cajamarca,16,False
1089,40,2,AVAILABLE,3,Gunsan,16,True
1090,40,5,AVAILABLE,3,Iowa City,2,False
1091,40,2,AVAILABLE,3,Athene,16,False
1092,40,5,AVAILABLE,3,Linus,2,False
1093,40,5,AVAILABLE,3,Oenomaus,2,True
1094,40,2,AVAILABLE,3,Landshut,16,True
1095,40,5,AVAILABLE,3,Persephone,2,True
1096,40,4,AVAILABLE,3,Nyx,4,True
1097,40,3,AVAILABLE,3,Cephissus,8,True
1098,40,2,AVAILABLE,3,Eurydice,16,True
1099,41,5,AVAILABLE,1,Victor Harbor,2,True
1100,41,3,AVAILABLE,1,Biloxi,8,True
1101,41,4,AVAILABLE,1,Galway,4,True
1102,41,5,AVAILABLE,1,Pandareus,2,False
1103,41,4,AVAILABLE,1,Aphrodite,4,True
1104,41,4,AVAILABLE,1,Periclymenus,4,False
1105,41,4,AVAILABLE,1,Yekaterinburg,4,False
1106,41,1,AVAILABLE,1,Mglin,32,True
1107,41,1,AVAILABLE,1,Hippotes,32,True
1108,41,2,AVAILABLE,1,Cephalus,16,False
1109,41,3,AVAILABLE,1,Warisoulx,8,False
1110,41,5,AVAILABLE,1,Electryon,2,False
1111,41,5,AVAILABLE,2,Chloris,2,True
1112,41,3,AVAILABLE,2,Kharmang,8,False
1113,41,3,AVAILABLE,2,Traun,8,True
1114,41,3,AVAILABLE,2,Starlink 7,8,True
1115,41,3,AVAILABLE,2,Ceyx,8,True
1116,41,4,AVAILABLE,2,Oeagrus,4,True
1117,41,3,AVAILABLE,2,Kuruman,8,True
1118,41,2,AVAILABLE,2,Ajaccio,16,False
1119,41,1,AVAILABLE,2,Eros,32,True
1120,41,4,AVAILABLE,2,Salmacis,4,True
1121,41,5,AVAILABLE,2,Phocus,2,True
1122,41,4,AVAILABLE,2,Iseyin,4,True
1123,42,2,AVAILABLE,1,Starachowice,16,False
1124,42,3,AVAILABLE,1,Itys,8,True
1125,42,4,AVAILABLE,1,STP-2,4,False
1126,42,1,OUT_OF_SERVICE,1,CRS-11,32,False
1127,42,2,AVAILABLE,1,Ibagué,16,False
1128,42,2,AVAILABLE,1,Aeacus,16,True
1129,42,3,AVAILABLE,1,Ila,8,True
1130,42,2,AVAILABLE,1,Dione,16,True
1131,42,3,AVAILABLE,1,Tarakan,8,False
1132,42,5,AVAILABLE,1,Argea,2,False
1133,42,1,AVAILABLE,1,Cascavel,32,True
1134,42,5,AVAILABLE,1,TESS,2,True
1135,42,3,AVAILABLE,2,Bydgoszcz,8,False
1136,42,3,AVAILABLE,2,Cronos,8,False
1137,42,2,AVAILABLE,2,Iridium NEXT Mission 4,16,True
1138,42,1,AVAILABLE,2,Okene,32,True
1139,42,1,AVAILABLE,2,Graneros,32,True
1140,42,5,AVAILABLE,2,Nova Kakhovka,2,False
1141,42,3,AVAILABLE,2,Tagum,8,True
1142,42,4,AVAILABLE,2,CRS-12,4,True
1143,42,5,AVAILABLE,2,Beijing,2,True
1144,42,5,AVAILABLE,2,Cassiopeia,2,False
1145,42,5,AVAILABLE,2,Dublin,2,True
1146,43,4,AVAILABLE,1,Shanghai,4,False
1147,43,5,AVAILABLE,1,Cronos,2,True
1148,43,4,AVAILABLE,1,Jilin,4,True
1149,43,5,AVAILABLE,1,Parys,2,False
1150,43,5,AVAILABLE,1,Cebren,2,True
1151,43,3,AVAILABLE,1,Mercedes,8,False
1152,43,5,AVAILABLE,1,Manaure,2,True
1153,43,5,AVAILABLE,1,Electryon,2,True
1154,43,3,AVAILABLE,1,Liaoning,8,False
1155,43,3,AVAILABLE,2,El Salvador,8,False
1156,43,2,AVAILABLE,2,Beringen,16,False
1157,43,4,AVAILABLE,2,Clymene,4,False
1158,43,3,AVAILABLE,2,Kitsman,8,True
1159,43,5,AVAILABLE,2,Berlin,2,True
1160,43,2,AVAILABLE,2,Phosphorus,16,False
1161,43,3,AVAILABLE,2,Agamemnon,8,True
1162,43,3,AVAILABLE,2,Electra,8,True
1163,43,1,OUT_OF_SERVICE,2,Creon,32,True
1164,43,4,AVAILABLE,2,Deucalion,4,True
1165,43,1,AVAILABLE,2,Pittheus,32,False
1166,43,5,AVAILABLE,2,Zamora de Hidalgo,2,True
1167,43,4,AVAILABLE,2,CRS-16,4,False
1168,43,3,AVAILABLE,2,Woodlands,8,True
1169,43,1,AVAILABLE,2,Falcon Heavy Test Flight,32,True
1170,43,4,AVAILABLE,2,Auckland,4,True
1171,43,3,AVAILABLE,3,Akoites,8,False
1172,43,5,AVAILABLE,3,Oeagrus,2,True
1173,43,5,AVAILABLE,3,Hera,2,True
1174,43,2,AVAILABLE,3,Semele,16,True
1175,43,2,AVAILABLE,3,Mirpur,16,True
1176,43,3,AVAILABLE,3,Levanger,8,True
1177,43,5,AVAILABLE,3,Starlink-15 (v1.0),2,False
1178,43,3,AVAILABLE,3,Glaucus,8,True
1179,43,5,AVAILABLE,3,Odda,2,True
1180,43,4,AVAILABLE,3,CCtCap Demo Mission 2,4,True
1181,43,4,AVAILABLE,3,Kristiansund,4,True
1182,43,2,AVAILABLE,3,Welkom,16,False
1183,43,2,AVAILABLE,4,Alkyone,16,True
1184,43,2,AVAILABLE,4,Philemon,16,True
1185,43,5,AVAILABLE,4,Hades,2,True
1186,43,4,AVAILABLE,4,Hines Creek,4,False
1187,43,1,AVAILABLE,4,Baubau,32,False
1188,43,1,AVAILABLE,4,Paz / Starlink Demo,32,False
1189,43,5,AVAILABLE,4,Arachne,2,True
1190,43,4,AVAILABLE,4,Lowell,4,False
1191,43,1,AVAILABLE,4,Athene,32,True
1192,43,3,AVAILABLE,4,Mora,8,True
1193,44,5,AVAILABLE,1,Pervomaisk,2,True
1194,44,3,AVAILABLE,1,CRS-9,8,True
1195,44,2,AVAILABLE,1,Warri,16,True
1196,44,3,AVAILABLE,1,Danae,8,True
1197,44,1,AVAILABLE,1,Warisoulx,32,False
1198,44,1,AVAILABLE,1,Sarpsborg,32,True
1199,44,5,AVAILABLE,1,Boulogne-Billancourt,2,False
1200,44,1,AVAILABLE,1,Hyllus,32,True
1201,44,2,AVAILABLE,1,Cabadbaran,16,True
1202,44,4,AVAILABLE,2,CRS-16,4,True
1203,44,3,AVAILABLE,2,Odysseus,8,True
1204,44,4,AVAILABLE,2,Philemon,4,True
1205,44,3,AVAILABLE,2,Ternopil,8,True
1206,44,4,AVAILABLE,2,Imperatriz,4,False
1207,44,2,AVAILABLE,2,Uranus,16,True
1208,44,5,AVAILABLE,2,Gwangyang,2,True
1209,44,1,AVAILABLE,2,SAOCOM 1A,32,True
1210,44,5,AVAILABLE,2,Cognelee,2,True
1211,44,1,AVAILABLE,3,Delhi,32,True
1212,44,1,AVAILABLE,3,Alphenor,32,False
1213,44,4,AVAILABLE,3,Pozo Almonte,4,True
1214,44,5,AVAILABLE,3,Guadalupe,2,True
1215,44,2,AVAILABLE,3,El Salvador,16,True
1216,44,4,AVAILABLE,3,Palencia,4,True
1217,44,2,AVAILABLE,3,Odda,16,True
1218,44,3,AVAILABLE,3,Wollongong,8,True
1219,44,1,AVAILABLE,3,Alexiares,32,True
1220,44,3,AVAILABLE,3,Alcmene,8,True
1221,44,5,AVAILABLE,3,Laon,2,False
1222,44,2,AVAILABLE,3,Glaucus,16,True
1223,44,4,AVAILABLE,3,Antigone,4,True
1224,44,5,AVAILABLE,4,Daedalus,2,True
1225,44,2,AVAILABLE,4,Alexirhoe,16,False
1226,44,2,AVAILABLE,4,Oldenzaal,16,True
1227,44,3,AVAILABLE,4,Kelso,8,True
1228,44,5,AVAILABLE,4,Thetis,2,True
1229,44,1,AVAILABLE,4,Ajax,32,True
1230,44,1,AVAILABLE,4,Demeter,32,True
1231,44,2,AVAILABLE,4,Bergen,16,True
1232,44,2,AVAILABLE,4,Peleus,16,True
1233,45,2,AVAILABLE,1,Bangabandhu-1,16,False
1234,45,5,AVAILABLE,1,Olympia,2,True
1235,45,5,AVAILABLE,1,Somma Lombardo,2,True
1236,45,4,AVAILABLE,1,SES-16 / GovSat-1,4,True
1237,45,3,AVAILABLE,1,Cassiopeia,8,True
1238,45,2,AVAILABLE,1,Alkyone,16,True
1239,45,2,AVAILABLE,1,Pica,16,True
1240,45,4,AVAILABLE,1,Starlink-8 & SkySat 16-18,4,True
1241,45,4,AVAILABLE,1,Coeus,4,True
1242,46,5,AVAILABLE,1,Manaure,2,False
1243,46,4,AVAILABLE,1,Kongsvinger,4,True
1244,46,4,AVAILABLE,1,Athene,4,True
1245,46,2,AVAILABLE,1,Milnathort,16,True
1246,46,2,AVAILABLE,1,Depok,16,True
1247,46,4,AVAILABLE,1,Laon,4,True
1248,46,3,AVAILABLE,1,Van,8,True
1249,46,5,AVAILABLE,1,Electra,2,True
1250,46,5,AVAILABLE,1,Glauchau,2,False
1251,46,2,AVAILABLE,1,Grimstad,16,True
1252,46,4,AVAILABLE,2,Salmacis,4,True
1253,46,3,AVAILABLE,2,Rae Bareli,8,False
1254,46,2,AVAILABLE,2,Minyas,16,True
1255,46,4,AVAILABLE,2,Vienna,4,False
1256,46,3,AVAILABLE,2,Bydgoszcz,8,True
1257,46,3,AVAILABLE,2,Cercepiccola,8,True
1258,46,2,AVAILABLE,2,Starlink 3,16,True
1259,46,1,AVAILABLE,2,Liberia,32,False
1260,46,3,AVAILABLE,2,Gwangju,8,True
1261,46,1,AVAILABLE,2,STP-2,32,True
1262,46,4,AVAILABLE,2,Ismene,4,True
1263,46,1,AVAILABLE,2,Baucis,32,False
1264,46,5,AVAILABLE,2,Nikippe,2,True
1265,46,3,AVAILABLE,3,Chongqing,8,True
1266,46,3,AVAILABLE,3,Dublin,8,True
1267,46,5,AVAILABLE,3,Cercyon,2,False
1268,46,5,AVAILABLE,3,Cambridge,2,False
1269,46,4,AVAILABLE,3,Nonsan,4,True
1270,46,1,AVAILABLE,3,Tethys,32,True
1271,46,5,AVAILABLE,3,Idas,2,True
1272,46,2,AVAILABLE,3,SES-9,16,False
1273,46,5,AVAILABLE,3,Raiganj,2,True
1274,46,2,AVAILABLE,3,Sabanalarga,16,True
1275,46,2,AVAILABLE,3,Makurdi,16,True
1276,46,5,AVAILABLE,3,Liaoning,2,False
1277,46,1,AVAILABLE,3,Orestes,32,False
1278,46,3,AVAILABLE,3,Moscow,8,False
1279,46,4,AVAILABLE,3,Huesca,4,False
1280,46,5,AVAILABLE,3,Cognelee,2,False
1281,47,2,AVAILABLE,1,Starlink 7,16,True
1282,47,5,AVAILABLE,1,Telde,2,False
1283,47,1,AVAILABLE,1,Tynda,32,False
1284,47,4,AVAILABLE,1,Pentheus,4,True
1285,47,5,AVAILABLE,1,Shanghai,2,True
1286,47,5,AVAILABLE,1,Kenchreis,2,False
1287,47,3,AVAILABLE,1,Hippotes,8,True
1288,47,5,AVAILABLE,1,Castor,2,True
1289,47,3,AVAILABLE,2,Gongju,8,True
1290,47,4,AVAILABLE,2,Liberia,4,False
1291,47,3,AVAILABLE,2,Tambov,8,True
1292,47,3,AVAILABLE,2,Konya,8,True
1293,47,1,AVAILABLE,2,Somma Lombardo,32,True
1294,47,5,AVAILABLE,2,Warisoulx,2,False
1295,47,3,AVAILABLE,2,Borongan,8,True
1296,47,1,AVAILABLE,2,CRS-16,32,True
1297,47,2,AVAILABLE,2,Aegina,16,True
1298,47,3,AVAILABLE,2,Thersander,8,True
1299,47,3,AVAILABLE,2,Iowa City,8,True
1300,47,4,AVAILABLE,2,Santa Cruz de Lorica,4,True
1301,47,5,AVAILABLE,2,Kozhikode,2,False
1302,47,3,AVAILABLE,3,NROL-76,8,False
1303,47,5,AVAILABLE,3,Pandion,2,False
1304,47,5,AVAILABLE,3,Oedipus,2,False
1305,47,2,AVAILABLE,3,Tyndareus,16,False
1306,47,3,AVAILABLE,3,Stavoren,8,False
1307,47,5,AVAILABLE,3,Midas,2,True
1308,47,3,AVAILABLE,3,Sortland,8,True
1309,47,4,AVAILABLE,3,Paphos,4,False
1310,47,5,AVAILABLE,3,Starlink-15 (v1.0),2,True
1311,47,2,AVAILABLE,3,Electra,16,True
1312,47,4,AVAILABLE,3,Almere,4,False
1313,47,4,AVAILABLE,3,COTS 2,4,True
1314,48,4,AVAILABLE,1,Starlink 2,4,True
1315,48,4,AVAILABLE,1,Hougang,4,False
1316,48,4,AVAILABLE,1,Aeacus,4,False
1317,48,5,AVAILABLE,1,Alcaeus,2,False
1318,48,2,AVAILABLE,1,Mackay,16,True
1319,48,4,AVAILABLE,1,Woodlands,4,True
1320,48,4,AVAILABLE,1,Iridium NEXT Mission 8,4,True
1321,48,4,AVAILABLE,1,Desamparados,4,True
1322,48,4,AVAILABLE,1,Amphion,4,True
1323,48,5,AVAILABLE,1,Amos-6,2,True
1324,48,4,AVAILABLE,2,Yekaterinburg,4,False
1325,48,3,AVAILABLE,2,Iphicles,8,True
1326,48,4,AVAILABLE,2,Jhang,4,False
1327,48,1,AVAILABLE,2,Spalbeek,32,True
1328,48,5,AVAILABLE,2,Orestes,2,True
1329,48,2,AVAILABLE,2,Erechtheus,16,True
1330,48,5,AVAILABLE,2,St. Petersburg,2,True
1331,48,5,AVAILABLE,2,Ariadne,2,True
1332,48,5,AVAILABLE,2,Hubei,2,True
1333,48,2,AVAILABLE,2,CRS-11,16,True
1334,48,3,AVAILABLE,2,Lim,8,False
1335,49,5,AVAILABLE,1,Tabuk,2,False
1336,49,5,AVAILABLE,1,Endeïs,2,True
1337,49,5,AVAILABLE,1,Starlink-12 (v1.0),2,True
1338,49,1,AVAILABLE,1,SES-9,32,True
1339,49,2,AVAILABLE,1,Marpessa,16,True
1340,49,2,AVAILABLE,1,Jhang,16,True
1341,49,2,AVAILABLE,1,Iphigenia,16,True
1342,49,3,AVAILABLE,1,Anklam,8,False
1343,49,2,AVAILABLE,1,Northallerton,16,True
1344,49,1,AVAILABLE,1,Foligno,32,False
1345,49,5,AVAILABLE,1,Rangiora,2,True
1346,49,5,AVAILABLE,2,Cambridge,2,True
1347,49,3,AVAILABLE,2,Campbellton,8,False
1348,49,2,AVAILABLE,2,Manto,16,False
1349,49,4,AVAILABLE,2,Macaria,4,True
1350,49,2,AVAILABLE,2,Mandai,16,False
1351,49,2,AVAILABLE,2,Kidapawan,16,False
1352,49,5,AVAILABLE,2,Hamburg,2,True
1353,49,5,AVAILABLE,2,Hippodamia,2,True
1354,49,3,AVAILABLE,3,Prometheus,8,True
1355,49,1,AVAILABLE,3,Europa,32,True
1356,49,5,AVAILABLE,3,Amos-17,2,True
1357,49,4,AVAILABLE,3,Ozamiz,4,True
1358,49,5,AVAILABLE,3,Autonoë,2,False
1359,49,5,AVAILABLE,3,Aeacus,2,True
1360,49,3,AVAILABLE,3,Damasichthon,8,True
1361,49,5,AVAILABLE,3,Phoebe,2,True
1362,49,2,AVAILABLE,3,Dunedin,16,True
1363,49,2,AVAILABLE,3,Metis,16,True
1364,49,4,AVAILABLE,3,Nusantara Satu (PSN-6) / S5 / Beresheet,4,True
1365,49,2,AVAILABLE,3,Mexico City,16,True
1366,49,5,AVAILABLE,3,Lowell,2,False
1367,49,5,AVAILABLE,3,Pyrrha,2,True
1368,49,5,AVAILABLE,4,JCSAT-2B,2,True
1369,49,2,AVAILABLE,4,Thaicom 8,16,True
1370,49,4,AVAILABLE,4,Kidapawan,4,True
1371,49,2,AVAILABLE,4,Vienna,16,False
1372,49,2,AVAILABLE,4,Ternopil,16,True
1373,49,3,AVAILABLE,4,ABS-2A / Eutelsat 117W B,8,True
1374,49,5,AVAILABLE,4,Thersander,2,True
1375,49,2,AVAILABLE,4,Mansehra,16,False
1376,49,2,AVAILABLE,4,Odysseus,16,True
1377,49,1,OUT_OF_SERVICE,4,Gboko,32,True
1378,50,2,AVAILABLE,1,Istanbul,16,False
1379,50,3,AVAILABLE,1,GPS III SV03 (Columbus),8,True
1380,50,1,AVAILABLE,1,Galway,32,False
1381,50,1,AVAILABLE,1,Biloxi,32,True
1382,50,3,AVAILABLE,1,Wollongong,8,True
1383,50,3,AVAILABLE,1,Harmonia,8,True
1384,50,4,AVAILABLE,1,Villahermosa,4,False
1385,50,5,AVAILABLE,1,RADARSAT Constellation,2,True
1386,50,3,AVAILABLE,1,Palembang,8,False
1387,50,3,AVAILABLE,1,Huara,8,True
1388,50,5,AVAILABLE,1,Iowa City,2,False
1389,50,5,AVAILABLE,2,Alcathoe,2,False
1390,50,3,AVAILABLE,2,Toba Tek Singh,8,False
1391,50,3,AVAILABLE,2,Gaia,8,True
1392,50,4,AVAILABLE,2,CRS-19,4,False
1393,50,3,AVAILABLE,2,Myrrha,8,False
1394,50,2,AVAILABLE,2,Amphion,16,True
1395,50,5,AVAILABLE,2,Waitakere,2,True
1396,50,3,AVAILABLE,2,Ludvika,8,True
1397,50,3,AVAILABLE,2,Phoenix,8,False
1398,50,2,AVAILABLE,2,Ceuta,16,False
1399,50,5,AVAILABLE,2,Rennes,2,True
1400,50,2,AVAILABLE,2,Thaicom 6,16,True
1401,51,2,AVAILABLE,1,Zhejiang,16,False
1402,51,1,AVAILABLE,1,Kozhikode,32,True
1403,51,5,AVAILABLE,1,Laertes,2,True
1404,51,5,AVAILABLE,1,Hesperia,2,True
1405,51,5,AVAILABLE,1,Cognelee,2,False
1406,51,2,AVAILABLE,1,Kidapawan,16,True
1407,51,5,AVAILABLE,1,Tagum,2,True
1408,51,3,AVAILABLE,1,Starlink 6,8,False
1409,51,5,AVAILABLE,1,Antiope,2,True
1410,51,2,AVAILABLE,1,Novena,16,False
1411,51,4,OUT_OF_SERVICE,1,Stroud,4,True
1412,51,5,AVAILABLE,1,Tambov,2,False
1413,51,5,AVAILABLE,1,SES-9,2,True
1414,51,5,AVAILABLE,1,Stavoren,2,True
1415,52,5,AVAILABLE,1,Mthatha,2,True
1416,52,3,AVAILABLE,1,Crew Dragon In Flight Abort Test,8,False
1417,52,3,AVAILABLE,1,St. Petersburg,8,False
1418,52,1,AVAILABLE,1,Laius,32,True
1419,52,4,AVAILABLE,1,Berlin,4,True
1420,52,3,AVAILABLE,1,Priam,8,True
1421,52,5,AVAILABLE,1,Jhang,2,True
1422,52,2,AVAILABLE,1,Persephone,16,True
1423,52,4,AVAILABLE,1,Cebren,4,False
1424,52,2,AVAILABLE,1,North Las Vegas,16,False
1425,52,5,AVAILABLE,1,Starlink 3,2,True
1426,52,1,AVAILABLE,2,Galway,32,True
1427,52,4,AVAILABLE,2,Philemon,4,True
1428,52,4,AVAILABLE,2,Minna,4,True
1429,52,3,AVAILABLE,2,Oldenzaal,8,False
1430,52,5,AVAILABLE,2,Anhui,2,False
1431,52,3,AVAILABLE,2,Aedon,8,False
1432,52,5,AVAILABLE,2,CRS-17,2,True
1433,52,4,AVAILABLE,2,Manaure,4,True
1434,52,3,AVAILABLE,2,Panjim,8,False
1435,52,4,AVAILABLE,2,Sandviken,4,True
1436,52,2,AVAILABLE,2,Le Havre,16,True
1437,52,5,AVAILABLE,2,Paz / Starlink Demo,2,True
1438,52,5,AVAILABLE,2,FalconSat,2,True
1439,52,4,AVAILABLE,3,Traralgon,4,True
1440,52,2,AVAILABLE,3,Aphareus,16,True
1441,52,2,AVAILABLE,3,Hubei,16,False
1442,52,1,AVAILABLE,3,Liriope,32,False
1443,52,1,AVAILABLE,3,Megara,32,False
1444,52,5,AVAILABLE,3,CCtCap Demo Mission 2,2,False
1445,52,3,AVAILABLE,3,Hermione,8,True
1446,52,4,AVAILABLE,3,North Waziristan,4,False
1447,52,1,AVAILABLE,3,Pasiphae,32,False
1448,52,3,AVAILABLE,3,Bruckneudorf,8,False
1449,52,1,AVAILABLE,3,Huntly,32,True
1450,53,4,AVAILABLE,1,CRS-18,4,False
1451,53,4,AVAILABLE,1,Emalahleni,4,False
1452,53,4,AVAILABLE,1,Daegu,4,True
1453,53,5,AVAILABLE,1,Atreus,2,True
1454,53,2,AVAILABLE,1,Sentinel-6 Michael Freilich,16,False
1455,53,2,AVAILABLE,1,Manto,16,False
1456,53,5,AVAILABLE,1,Atrapos,2,True
1457,53,1,AVAILABLE,1,Jason 3,32,False
1458,53,5,AVAILABLE,1,Mansehra,2,True
1459,53,5,AVAILABLE,1,Cadmus,2,False
1460,53,4,AVAILABLE,1,Phocus,4,False
1461,53,5,AVAILABLE,1,Pyrrha,2,False
1462,53,1,AVAILABLE,1,Spremberg,32,True
1463,53,5,AVAILABLE,1,Santa Cruz de Lorica,2,True
1464,53,3,AVAILABLE,1,Pervomaisk,8,False
1465,53,4,AVAILABLE,2,ABS-3A / Eutelsat 115W B,4,True
1466,53,5,AVAILABLE,2,CRS-16,2,False
1467,53,4,AVAILABLE,2,Puntarenas,4,False
1468,53,3,AVAILABLE,2,Liriope,8,True
1469,53,5,AVAILABLE,2,Starlink 7,2,True
1470,53,4,AVAILABLE,2,Merope,4,True
1471,53,5,AVAILABLE,2,SSO-A,2,True
1472,53,2,AVAILABLE,2,Bloomington,16,True
1473,53,4,AVAILABLE,2,Starlink 5,4,False
1474,53,1,AVAILABLE,2,Atlas,32,True
1475,53,4,AVAILABLE,2,Starachowice,4,False
1476,53,5,AVAILABLE,2,CRS-2,2,True
1477,53,3,AVAILABLE,2,Mandal,8,True
1478,53,3,AVAILABLE,3,Welkom,8,True
1479,53,5,AVAILABLE,3,Polynices,2,True
1480,53,2,AVAILABLE,3,Baracaldo,16,True
1481,53,5,AVAILABLE,3,Athene,2,True
1482,53,2,AVAILABLE,3,Tiresias,16,False
1483,53,5,AVAILABLE,3,Beringen,2,False
1484,53,1,AVAILABLE,3,AsiaSat 6,32,True
1485,53,2,AVAILABLE,3,Thersander,16,True
1486,53,3,AVAILABLE,3,Tandag,8,True
1487,53,2,AVAILABLE,4,Phoebe,16,True
1488,53,4,AVAILABLE,4,Hyllus,4,True
1489,53,2,AVAILABLE,4,OG-2 Mission 1,16,True
1490,53,4,AVAILABLE,4,Megara,4,True
1491,53,3,AVAILABLE,4,Alcmene,8,True
1492,53,5,AVAILABLE,4,Dublin,2,True
1493,53,5,AVAILABLE,4,Hesione,2,True
1494,53,5,AVAILABLE,4,Kavaratti,2,False
1495,53,5,AVAILABLE,4,CRS-1,2,True
1496,53,3,AVAILABLE,4,Pasir Ris,8,False
1497,53,5,AVAILABLE,4,Agenor,2,False
1498,53,1,AVAILABLE,4,Zeus,32,False
1499,53,2,AVAILABLE,4,ANASIS-II,16,False
1500,53,1,AVAILABLE,4,Secunda,32,True
1501,53,5,AVAILABLE,4,Ares,2,True
1502,54,3,AVAILABLE,1,Pandora,8,True
1503,54,3,AVAILABLE,1,Iridium NEXT Mission 6,8,True
1504,54,2,AVAILABLE,1,Phoebe,16,False
1505,54,5,AVAILABLE,1,Plymouth,2,True
1506,54,5,AVAILABLE,1,Develi,2,True
1507,54,2,AVAILABLE,1,Roubaix,16,True
1508,54,3,AVAILABLE,1,Tiresias,8,False
1509,54,3,AVAILABLE,1,Oenomaus,8,True
1510,54,3,AVAILABLE,1,Peleus,8,True
1511,54,3,AVAILABLE,1,Okpoko,8,True
1512,54,5,AVAILABLE,1,Emalahleni,2,True
1513,54,2,AVAILABLE,1,DSCOVR,16,True
1514,54,5,AVAILABLE,1,Belfast,2,True
1515,54,5,AVAILABLE,1,Mackay,2,True
1516,54,5,AVAILABLE,2,Alope,2,True
1517,54,1,AVAILABLE,2,Oaxaca,32,True
1518,54,5,AVAILABLE,2,Nancy,2,True
1519,54,5,AVAILABLE,2,Imperatriz,2,False
1520,54,3,AVAILABLE,2,Killa Saifullah,8,True
1521,54,5,AVAILABLE,2,Psamathe,2,True
1522,54,4,AVAILABLE,2,Marina East,4,True
1523,54,5,AVAILABLE,2,San Rafael,2,True
1524,54,5,AVAILABLE,2,Chemnitz,2,True
1525,54,4,AVAILABLE,3,Helios,4,True
1526,54,4,AVAILABLE,3,Cambridge,4,True
1527,54,2,AVAILABLE,3,Waitakere,16,True
1528,54,2,AVAILABLE,3,Glaucus,16,True
1529,54,5,AVAILABLE,3,Khairpur,2,False
1530,54,3,AVAILABLE,3,Campbellton,8,True
1531,54,5,AVAILABLE,3,Mercedes,2,False
1532,54,3,AVAILABLE,3,Anklam,8,False
1533,54,5,AVAILABLE,3,Ceuta,2,True
1534,54,1,AVAILABLE,4,Kidapawan,32,True
1535,54,5,AVAILABLE,4,Dionysus,2,True
1536,54,5,AVAILABLE,4,Phoenix,2,False
1537,54,1,AVAILABLE,4,COTS 1,32,False
1538,54,1,AVAILABLE,4,Visso,32,True
1539,54,4,AVAILABLE,4,Bedok,4,True
1540,54,3,AVAILABLE,4,Starlink-10 (v1.0) & SkySat 19-21,8,True
1541,54,4,AVAILABLE,4,Wandlitz,4,True
1542,54,5,AVAILABLE,4,Galway,2,True
1543,54,2,AVAILABLE,4,Jilin,16,False
1544,54,5,AVAILABLE,4,Te Awamutu,2,True
1545,54,5,AVAILABLE,4,Electryon,2,True
1546,55,2,AVAILABLE,1,Phaedra,16,False
1547,55,2,AVAILABLE,1,Molde,16,False
1548,55,5,AVAILABLE,1,Laius,2,True
1549,55,3,AVAILABLE,1,Makurdi,8,True
1550,55,2,AVAILABLE,1,CCtCap Demo Mission 1,16,True
1551,55,3,AVAILABLE,1,El Salvador,8,False
1552,55,1,AVAILABLE,1,Leucippe,32,True
1553,55,3,AVAILABLE,1,Phoenix,8,True
1554,55,4,AVAILABLE,1,Oaxaca,4,True
1555,55,3,AVAILABLE,1,Ceyx,8,True
1556,55,2,AVAILABLE,1,Jiangsu,16,True
1557,55,1,AVAILABLE,1,JCSAT-2B,32,True
1558,55,3,AVAILABLE,1,Ismene,8,True
1559,55,5,AVAILABLE,1,Sicuani,2,False
1560,55,5,AVAILABLE,1,Jilin,2,True
1561,55,1,AVAILABLE,2,Eurynome,32,True
1562,55,2,AVAILABLE,2,Pelias,16,True
1563,55,5,AVAILABLE,2,CRS-2,2,True
1564,55,5,AVAILABLE,2,Pondicherry,2,True
1565,55,3,AVAILABLE,2,Mirpur,8,True
1566,55,2,AVAILABLE,2,Telemachus,16,True
1567,55,3,AVAILABLE,2,Amos-6,8,True
1568,55,5,AVAILABLE,2,Kozhikode,2,True
